"","PCSA","SDI_2022_Raw","SDI_2022"
"5575","42101018300",0.188432403743412,54
"5576","42101020000",1.50400290914204,98
"5577","42101021100",-0.710987274023581,19
"5578","42101021700",-0.58115054906073,23
"5579","42101023600",-0.590201807772609,22
"5580","42101024000",0.816488389620858,81
"5581","42101025600",-1.12211732528937,8
"5582","42101028200",1.25069009864998,93
"5583","42101029000",1.40015022776728,96
"5584","42101038200",1.32913767355902,95
"5585","42101029300",1.60071869189573,99
"5586","42101030000",1.34658715481353,95
"5587","42101031502",0.91887809687987,84
"5588","42101032500",1.23861223125608,93
"5589","42101033101",1.05936904675375,88
"5590","42101033102",0.51926926882386,70
"5591","42101033300",0.540633659821217,70
"5592","42101034801",0.107136901357985,51
"5593","42101035302",-0.180849248047539,38
"5594","42101035601",-0.0747441687712881,43
"5595","42101035900",0.552623882925382,71
"5596","42101037200",0.982338727537679,86
"5597","42103950202",-0.271500209168872,35
"5598","42103950302",-0.750738508579674,17
"5599","42103950603",0.475376773352861,67
"5600","42105950200",-0.126675211906062,41
"5601","42105950300",0.217989650038447,56
"5602","42105950500",0.545573885720374,71
"5603","42107000100",-0.344000156142992,32
"5604","42107000500",1.12144024974985,90
"5605","42107000900",-0.184000962734248,38
"5606","42107001200",-0.330815758519685,32
"5607","42107002000",1.21015211957189,92
"5608","42107002400",-0.175038868123879,38
"5609","42107002700",0.154620634240246,53
"5610","42107002800",0.232093570531029,56
"5611","42107003000",-0.977347943605684,11
"5612","42107003700",-0.14139173330591,40
"5613","42107003800",0.0852198512084476,50
"5614","42109070100",-1.19699353837584,7
"5615","42109070300",0.24479355556785,57
"5616","42109070701",-0.189109580507039,38
"5617","42111020500",-0.667765564544899,20
"5618","42111020800",-0.48331185406461,26
"5619","42111021500",0.446758046164492,66
"5620","42113960100",-0.171160359909163,39
"5621","42115032300",0.620366286967867,74
"5622","42115032600",0.0963985614619433,50
"5623","42115032902",0.508103315065779,69
"5624","42117950200",-0.0656987394412822,43
"5625","42117950300",0.518750198160589,70
"5626","42117950600",0.645296529900179,75
"5627","42117950800",0.251913091416842,57
"5628","42119090502",0.494575887771745,68
"5629","42121200600",-0.237592203145523,36
"5630","42121200700",1.26927412642485,94
"5631","42121201200",0.000437404824277197,46
"5632","42123971100",-1.1391949648278,8
"5633","42125704100",1.20688634746145,92
"5634","42125721000",-0.342035736613613,32
"5635","42125722700",-1.17747975816205,7
"5636","42125731000",-0.816366469037909,15
"5637","42125741100",-1.41135351027348,3
"5638","42125746301",-1.61894997440228,1
"5639","42125761000",-0.97428105732519,11
"5640","42125764000",0.811737915743681,81
"5641","42125773100",0.57959925317722,72
"5642","42125784000",-0.60675906566756,22
"5643","42125795900",-0.645837119536151,20
"5644","42127960200",-0.396650937570222,30
"5645","42127960700",0.997374147904964,87
"5646","42129800700",0.980529403159335,86
"5647","42129801300",-0.201120553196337,37
"5648","42129802700",-0.790677081318486,16
"5649","42129803501",-1.18153735485687,7
"5650","42129803901",-0.266827223439926,35
"5651","42129805000",-0.388427665501009,30
"5652","42129805902",-0.64568212399012,20
"5653","42129806000",0.6485141493542,75
"5654","42129806400",0.784339115299814,80
"5655","42129807700",-0.16337290869754,39
"5656","42129808500",-0.970531332517988,11
"5657","42131400400",-0.577497894733839,23
"5658","42131400500",-0.348688153084824,32
"5659","42133020420",-0.654769952554669,20
"5660","42133020710",-0.597488118659595,22
"5661","42133021010",-0.812160471020251,15
"5662","42133022700",-0.889539389614425,13
"5663","42133022920",-0.855549386632389,14
"5664","42133023200",-0.417926264420158,29
"5665","42133023400",-0.543765769978073,24
"5666","42133023901",-1.26655411933292,5
"5667","44001030902",-0.777621628199263,17
"5668","44003020903",-0.810299014731387,16
"5669","44003020300",1.03708427426951,88
"5670","44003020703",-1.26354446494739,5
"5671","44003020901",-0.551114034536242,24
"5672","44003021100",-0.0197778986796391,45
"5673","44003022202",0.659807704247242,75
"5674","44005040800",0.335459203386276,61
"5675","44005041300",-1.36715668321826,4
"5676","44005041602",-0.806618737298358,16
"5677","44007000600",1.47450203839817,97
"5678","44007012401",-0.803511895609653,16
"5679","44007012000",-0.0905101220668215,42
"5680","44007016600",0.856438124740538,82
"5681","44007010400",0.957702969652559,86
"5682","44007011600",-0.82312074764589,15
"5683","44007012702",-1.33435413348052,4
"5684","44007012900",0.524830314569185,70
"5685","44007013701",0.382323969660865,63
"5686","44007016700",1.09126500100086,89
"5687","44007018500",-0.356879717574507,31
"5688","44009041500",-0.248316004488836,36
"5689","44009050302",-0.0661966555349384,43
"5690","44009050700",-0.551780028097925,24
"5691","44009050901",-1.08491169798327,9
"5692","44009050802",-0.522560901515859,25
"5693","44009051202",-0.252138412152019,35
"5694","45007011500",0.0915873584263196,50
"5695","45001950200",0.392289155540659,64
"5696","45007011700",0.373673359804428,63
"5697","45001950500",1.19700176099515,92
"5698","45003020802",-0.0110439992804906,46
"5699","45003021601",1.12823265313619,90
"5700","45005970200",0.916049998795579,84
"5701","45005970400",1.07125000842193,89
"5702","45007010102",-1.01385922842207,10
"5703","45007010200",0.765886065393172,79
"5704","45007010401",-0.0581304709499118,44
"5705","45007011202",-1.15486233107244,7
"5706","45007011401",0.0619696777486171,49
"5707","45009960100",0.848270611545616,82
"5708","45009960200",0.706673690503171,77
"5709","45011970200",1.00776978604196,87
"5710","45011970400",0.421995665051674,65
"5711","45013000501",-0.0868505951822014,43
"5712","45013000700",-0.122674890105485,41
"5713","45013002102",-1.71106740910111,1
"5714","45013010700",-1.50995503471157,2
"5715","45013010800",1.37831467650669,96
"5716","45015020201",1.37274604037455,96
"5717","45015020301",-0.398252287572898,30
"5718","45015020600",-1.65476366256325,1
"5719","45035010700",1.06696350228735,89
"5720","45015020710",0.229827660579506,56
"5721","45019003115",1.21165715486402,93
"5722","45019000600",0.261941175780518,58
"5723","45019001902",-0.124503475305987,41
"5724","45019002103",-0.555032794491671,23
"5725","45019002104",-1.73627898124501,1
"5726","45019002612",0.149243824273248,53
"5727","45019004606",-0.868972084655778,14
"5728","45021970100",-0.737319733542185,18
"5729","45083022202",0.638791604481275,75
"5730","45021970602",-0.605902290621554,22
"5731","45083023900",-0.0857104921412328,43
"5732","45023020602",0.344870716149569,62
"5733","45023020700",0.177271717114806,54
"5734","45023021000",0.899689305204428,84
"5735","45025950502",1.01004275780884,87
"5736","45027960100",0.457203240701123,67
"5737","45027960701",0.557747450233027,71
"5738","45029970500",1.18860789234598,92
"5739","45031010300",0.274616912547213,58
"5740","45031011300",0.84402483997517,82
"5741","45031011600",0.786735663906479,80
"5742","45033970300",1.6994003317477,99
"5743","45035010200",1.22338075512613,93
"5744","45035010807",-0.92855410560804,12
"5745","45035010817",-0.504108178074304,25
"5746","45037970202",0.176449947064597,54
"5747","45039960500",0.39638489643867,64
"5748","45041000700",1.87276153727958,100
"5749","45041002201",0.83088599674413,81
"5750","45043920201",0.101312426131873,51
"5751","45043920504",-1.53979083506592,2
"5752","45043920501",-0.771307575838912,17
"5753","45043920600",0.645912916688095,75
"5754","45045001808",0.570560715700246,72
"5755","45045002103",-0.13099318154461,40
"5756","45045002504",0.242638802854941,57
"5757","45045002506",-1.21262009669831,6
"5758","45045002904",-0.261347258737666,35
"5759","45045003009",-1.57654812683237,2
"5760","45045003011",-0.832587643826374,15
"5761","45045003904",0.347153207153863,62
"5762","45047970800",0.711975077782016,77
"5763","45047970702",0.0446826901033037,48
"5764","45065920200",0.80443728551026,80
"5765","45081960201",0.557707559314872,71
"5766","45049920200",0.848483426507358,82
"5767","45051020200",-0.0857509318288083,43
"5768","45051040103",-0.287472911879134,34
"5769","45051040300",-1.2036560145004,6
"5770","45051050303",-1.1316145332437,8
"5771","45051051503",0.488765987964196,68
"5772","45051060206",0.0080773160599226,46
"5773","45051060406",-0.965708570706401,12
"5774","45051060405",1.20077186539009,92
"5775","45051070102",-0.512556101702982,25
"5776","45051070200",0.271641646519997,58
"5777","45051080101",0.107662651238258,51
"5778","45053950202",0.871216647199626,83
"5779","45055970402",0.644419071925934,75
"5780","45055970800",0.654854865332733,75
"5781","45057010200",0.688116711198263,76
"5782","45057010500",1.41363041964011,96
"5783","45059920400",0.859761681501819,83
"5784","45059920700",1.17895351251857,92
"5785","45061920200",0.774339710585569,79
"5786","45063020505",1.11038340414934,90
"5787","45063020602",-0.0151088490434103,45
"5788","45063021022",-1.36929644420817,4
"5789","45063021116",-0.547919611541798,24
"5790","45063021204",-0.708553685956746,19
"5791","45063021404",0.926023212010472,85
"5792","45067950200",1.19088252379442,92
"5793","45067950500",0.274356152164037,58
"5794","45069960200",1.17408490341507,92
"5795","45071950202",0.359378584791059,62
"5796","45071950602",-1.00707855820752,11
"5797","45077011205",0.693738511984543,77
"5798","45073030800",0.796260719268195,80
"5799","45075010200",1.13835814027362,91
"5800","45075010400",0.684445520857757,76
"5801","45075011000",0.727819842503537,78
"5802","45075011700",0.227694535733777,56
"5803","45077010700",0.0572362045332195,49
"5804","45077010801",0.761052606352563,79
"5805","45079001100",0.643291800062508,75
"5806","45079011412",0.597062513662531,73
"5807","45083020301",1.81926507975504,100
"5808","45083021402",-0.181684386453124,38
"5809","45083021902",-0.0575152591355356,44
"5810","45083022600",0.595130876052274,73
"5811","45083022900",0.409568361798652,65
"5812","45083023102",0.431377738582794,66
"5813","45083023600",-0.516403872217557,25
"5814","45085002000",0.177427284639877,54
"5815","45087030300",0.92446641565644,85
"5816","45089970501",0.699219726263583,77
"5817","45089970700",0.477214544324307,68
"5818","45091060905",-0.458041996942632,27
"5819","45091060700",-0.420155627836616,29
"5820","45091060804",-0.0641309863675119,44
"5821","45091061004",-0.712132827824737,19
"5822","45091061602",0.541993210945468,70
"5823","46043969600",0.0667859321009519,49
"5824","46005956900",1.25562012090763,93
"5825","46007941000",0.332847121117809,61
"5826","46121940100",1.81891241035631,100
"5827","46009967600",-0.307688584856546,33
"5828","46011958900",0.568831281646995,72
"5829","46013951500",1.32723570597302,95
"5830","46015973200",0.41881099880301,65
"5831","46017940200",1.59946059963959,99
"5832","46023940200",1.05519041296399,88
"5833","46023940300",0.647947999082298,75
"5834","46023970100",0.02473979775383,47
"5835","46027965900",1.14638266316461,91
"5836","46029954400",0.634471172290347,74
"5837","46033965200",-0.166793728505917,39
"5838","46113940800",1.77408868093433,99
"5839","46035962800",-0.270347131738063,35
"5840","46035962900",0.245591938163033,57
"5841","46037952700",-0.350300632922824,31
"5842","46039953700",-0.309890920355624,33
"5843","46041941700",0.952778238666155,86
"5844","46045962200",-0.573157879742966,23
"5845","46047964200",0.382191492994637,63
"5846","46051953100",-0.15771790107818,39
"5847","46053971200",0.0983786938959543,51
"5848","46055960100",-0.488293491640786,26
"5849","46097961600",-0.0774741522695022,43
"5850","46087964600",-0.386107502263335,30
"5851","46119979100",-0.788546022253913,16
"5852","46067968600",-0.205669118649333,37
"5853","46067968700",-0.37355945382454,31
"5854","46095940300",1.43071711422972,96
"5855","46073974100",-0.289482633630296,34
"5856","46075091600",0.152789342884676,53
"5857","46077958200",-0.395406565006919,30
"5858","46079960200",0.04932312602421,48
"5859","46081966100",-0.63624846205667,21
"5860","46081966200",0.159401078653302,53
"5861","46083010200",-0.28352834384659,34
"5862","46083010300",-0.614958190768629,21
"5863","46089963100",-0.0627083668440447,44
"5864","46091950800",-0.509660468648721,25
"5865","46093020400",-0.327649676378955,32
"5866","46099001901",-0.722282270461022,18
"5867","46099010501",-0.913602321489185,13
"5868","46099010600",0.19915936467306,55
"5869","46101959700",0.637148943308921,74
"5870","46103010905",-0.056220990807734,44
"5871","46107000100",-0.921602619239902,13
"5872","46109940400",1.20713788635785,92
"5873","46109940700",0.495530239962645,69
"5874","46115000200",-0.298835508906433,34
"5875","46123971700",0.736869363403367,78
"5876","46125965200",-0.233629264617218,36
"5877","46127020200",-0.375886816357868,30
"5878","46127020300",-0.136609982825897,40
"5879","46129965100",-0.400203178115338,29
"5880","46135966302",-0.075784483022439,43
"5881","47001020400",0.636502773215641,74
"5882","47001021000",0.108923664232696,51
"5883","47001021202",0.636451898220874,74
"5884","47001021301",-0.748908737671763,17
"5885","47003950402",1.32366630620456,95
"5886","47005963300",0.633369882510882,74
"5887","47007953100",0.416273480324463,65
"5888","47009010100",0.190595420941551,54
"5889","47011011401",-0.503800391437133,25
"5890","47013950600",1.26788964511084,94
"5891","47013950200",0.766076589983395,79
"5892","47015960200",0.479468638207901,68
"5893","47017962100",0.287955773319046,59
"5894","47017962202",0.041445287760907,48
"5895","47019070200",0.0794993335713353,50
"5896","47021070300",0.236515957917154,56
"5897","47023970200",0.924665253009589,85
"5898","47025970900",0.649863154163208,75
"5899","47027955000",0.764830142464407,79
"5900","47029920600",0.667163657479342,76
"5901","47031970400",-0.1833722639818,38
"5902","47031970500",0.103439941252521,51
"5903","47031970900",1.42464320801585,96
"5904","47031971000",0.655430676469735,75
"5905","47033961100",0.516365861016229,69
"5906","47035970502",1.15290447022811,91
"5907","47037010903",1.19652148152062,92
"5908","47037014400",1.21999515055102,93
"5909","47037016500",1.10980035050536,90
"5910","47037015610",-1.15522379289506,7
"5911","47037018000",-0.678859512479851,20
"5912","47037019004",1.35862140431488,95
"5913","47039955002",0.365340435892841,62
"5914","47041920102",0.0705986567298053,49
"5915","47043060601",0.281504933465842,59
"5916","47043060602",0.317678001221506,60
"5917","47045964300",1.04159608460746,88
"5918","47047060800",0.515824533388032,69
"5919","47049965100",1.06878153644379,89
"5920","47049965200",-0.0373190330634235,45
"5921","47051960500",0.914306198582827,84
"5922","47051960700",-0.0239722266986539,45
"5923","47053966100",-0.0519589054042187,44
"5924","47053966500",0.504808899670323,69
"5925","47053966700",0.878772449083828,83
"5926","47053967000",0.231031408634977,56
"5927","47055920300",-0.371460452520432,31
"5928","47057500300",0.402556783162288,64
"5929","47059090800",0.24658361639362,57
"5930","47061955200",0.378062020111344,63
"5931","47063100400",1.07081092554785,89
"5932","47065001200",1.60055974984101,99
"5933","47067960600",1.26031600866578,94
"5934","47069950400",0.321011835803414,60
"5935","47069950600",0.781661273350548,80
"5936","47071920300",0.398489131677883,64
"5937","47071920600",-0.268027092121217,35
"5938","47073050301",0.820294123585155,81
"5939","47073050900",0.832761467223768,81
"5940","47075930302",1.41417701910802,96
"5941","47077975300",0.736807845925668,78
"5942","47079969500",0.701102259273401,77
"5943","47081950200",0.35873845744432,62
"5944","47081950301",-0.789974681167044,16
"5945","47083120200",0.426095314848377,65
"5946","47085130300",0.0213845051949287,47
"5947","47085130500",-0.00128777715827374,46
"5948","47087960200",0.218598656836881,56
"5949","47089070600",0.598446444154935,73
"5950","47091956300",0.916103573247631,84
"5951","47093006900",1.12367883286272,90
"5952","47093006600",1.09800045894464,90
"5953","47093001500",0.915055985317486,84
"5954","47093003500",0.404473468011034,64
"5955","47093003902",0.701517102784089,77
"5956","47093004404",-0.725544843044027,18
"5957","47093004611",-0.705879614078453,19
"5958","47093005000",0.0554805807579852,48
"5959","47093005301",-0.430257628556739,28
"5960","47093005604",-0.759967928292764,17
"5961","47093006102",-0.568408984884963,23
"5962","47093006205",-1.29110152542096,5
"5963","47095960100",1.25114355954292,93
"5964","47097050200",1.04378800376024,88
"5965","47097050504",1.29666582449979,94
"5966","47099960502",0.119320698710183,52
"5967","47101970200",0.547320112889811,71
"5968","47103975400",0.68634127741522,76
"5969","47105060100",-1.04704662699989,10
"5970","47107970200",1.48261665767459,97
"5971","47107970600",-0.210724219611511,37
"5972","47109930100",0.269845461593796,58
"5973","47109930500",0.422893934866276,65
"5974","47111970300",0.236623430812846,57
"5975","47113000300",0.496560412809605,69
"5976","47113001501",0.617333780830743,74
"5977","47115050202",0.185699797465798,54
"5978","47117955000",-0.431820249213698,28
"5979","47117955200",-0.00386920765160628,46
"5980","47119010202",-0.671758394964633,20
"5981","47119010700",1.10051963896288,90
"5982","47119011002",0.218841914715209,56
"5983","47121960200",1.03473004265316,88
"5984","47123925200",0.841597301535124,82
"5985","47125100602",0.193274336033983,54
"5986","47129110300",0.828076753424687,81
"5987","47131965700",0.453432501844345,67
"5988","47133950301",0.789801184979087,80
"5989","47135930100",0.191924364121636,54
"5990","47135930200",0.100623284457476,51
"5991","47137925100",0.416439574197209,65
"5992","47139950400",0.390983679300553,64
"5993","47141000100",0.751820498906543,79
"5994","47141000800",1.14521572813196,91
"5995","47143975100",0.149483227716265,53
"5996","47143975401",1.04983103066529,88
"5997","47145030800",0.655837473605494,75
"5998","47147080103",-0.704227942668866,19
"5999","47147080401",1.06486291640647,89
"6000","47147080605",-0.643646408132049,20
"6001","47149040303",0.441710282036825,66
"6002","47149041600",0.819948960716827,81
"6003","47151975000",0.657503498293296,75
"6004","47151975200",0.942574543420927,85
"6005","47153060101",0.850273081628758,82
"6006","47155080300",-0.236332874459534,36
"6007","47155080802",-0.0536816094504305,44
"6008","47155080901",0.13605656870482,52
"6009","47157003600",0.930017780417238,85
"6010","47157009500",-1.2724890004131,5
"6011","47157020532",0.972650780749907,86
"6012","47157021311",-1.3208427046112,4
"6013","47157021611",-1.31985875196335,4
"6014","47159975200",0.878087994335143,83
"6015","47161110700",0.575090596137777,72
"6016","47163041400",0.431643071136855,66
"6017","47163042500",-0.521244335270326,25
"6018","47165020101",0.698114895309633,77
"6019","47165020300",1.32496860634794,95
"6020","47165020700",0.93601633100849,85
"6021","47165021009",-0.214489471351579,37
"6022","47167040500",-0.161199813555639,39
"6023","47167040601",0.691420893526422,76
"6024","47169090100",-0.522838035286534,25
"6025","47171080100",0.524765344629829,70
"6026","47173040201",0.734676073071768,78
"6027","47177930600",0.992144983990903,87
"6028","47179060502",0.351100453131494,62
"6029","47181950200",0.650870463293923,75
"6030","47183968201",0.123835389110443,52
"6031","47183968202",1.17307465322027,92
"6032","47183968500",0.627889663570124,74
"6033","47183968600",0.255898563748528,57
"6034","47185935400",0.699700465073321,77
"6035","47187051001",-1.3995490107612,3
"6036","47189030401",0.414722697986974,65
"6037","48001950700",1.23243096424589,93
"6038","48003950200",0.213374904280791,55
"6039","48005000400",0.557639673642722,71
"6040","48007950300",0.233998470014023,56
"6041","48011950100",-0.927235398035189,12
"6042","48013960201",-0.39166085560476,30
"6043","48013960402",0.140927021800747,52
"6044","48015760300",0.243994572350714,57
"6045","48015760501",-0.84388305198468,15
"6046","48017950100",0.918849236973225,84
"6047","48021950200",0.528547669394755,70
"6048","48021950400",-0.464561146449653,27
"6049","48023950300",0.250652717829749,57
"6050","48025950500",0.990401245385226,87
"6051","48027021000",1.45803204891282,97
"6052","48027022401",0.930428713647968,85
"6053","48029110100",1.19931984680827,92
"6054","48029110800",0.690143804570925,76
"6055","48029120300",-1.15733574731922,7
"6056","48029121204",0.835343258391565,81
"6057","48029121501",-0.623480917404463,21
"6058","48029121606",-0.241153931990207,36
"6059","48029141300",1.42573199223078,96
"6060","48029151200",0.944516359715633,85
"6061","48029181402",0.832082700082414,81
"6062","48029191812",-1.29937543092804,5
"6063","48031950100",-1.14890195194087,8
"6064","48031950200",-0.304518356694285,33
"6065","48035950500",0.875301050727202,83
"6066","48037010901",-0.22347374734851,37
"6067","48039660601",-0.75549568848268,17
"6068","48039661100",0.327150418893478,61
"6069","48039662400",-0.0986729775466037,42
"6070","48039662800",0.0157912420860119,47
"6071","48039663400",0.265243202173987,58
"6072","48041002002",0.0590662250672653,49
"6073","48185180200",-0.742998487480049,18
"6074","48043950300",0.81658845492619,81
"6075","48047950200",1.16213528741727,91
"6076","48049951100",0.324677679244277,61
"6077","48051970300",0.565810457723062,71
"6078","48053960100",-0.259715089723041,35
"6079","48053960300",-0.214488122468937,37
"6080","48053960800",-0.672546984878518,20
"6081","48055960300",-0.293017379432036,34
"6082","48055960700",0.413116024519956,65
"6083","48057000400",0.0613763656692078,49
"6084","48059030200",0.1197733315667,52
"6085","48061010203",NA,NA
"6086","48061011302",0.0408313317805477,48
"6087","48061011600",1.30730209124121,95
"6088","48061012508",0.726325501798448,78
"6089","48063950200",1.02053737045037,87
"6090","48067950200",-0.177938048473707,38
"6091","48067950400",1.07549529458925,89
"6092","48067950600",0.50465546405382,69
"6093","48069950200",0.445049159223046,66
"6094","48071710401",0.531523627266236,70
"6095","48071710500",0.898281722410182,84
"6096","48073950300",0.546458727966266,71
"6097","48073950900",0.217677266146151,56
"6098","48077030200",0.0167729037835406,47
"6099","48083950600",-0.311628109100661,33
"6100","48085030305",-1.21103651090345,6
"6101","48085030518",-1.59149536011086,1
"6102","48085030900",NA,NA
"6103","48085031310",-1.41153991677082,3
"6104","48085031405",-1.05593208626845,9
"6105","48085031621",0.584408473124286,72
"6106","48085031718",-1.19352042764116,7
"6107","48087950300",0.951662593003732,85
"6108","48089750100",0.0447098092440672,48
"6109","48089750500",0.252875805497087,57
"6110","48089750300",-0.587847642226467,23
"6111","48091310300",0.134947103621426,52
"6112","48091310704",-1.19844878087072,7
"6113","48093950200",-0.312944171850563,33
"6114","48095950300",0.522616119214101,70
"6115","48097000200",-0.983303833597875,11
"6116","48097000900",-0.969412054829931,11
"6117","48099010300",-0.214988528040016,37
"6118","48103950100",-0.351438748459316,31
"6119","48105950100",-0.207153947243529,37
"6120","48107950100",1.08951480052038,89
"6121","48113008100",-1.18724873965862,7
"6122","48113002200",0.652448263444943,75
"6123","48113004201",0.396519196476303,64
"6124","48113007822",0.0938034121226093,50
"6125","48113008200",-1.04826224201033,10
"6126","48113010000",0.792601910377951,80
"6127","48113010904",1.41427010393537,96
"6128","48113013804",0.158894306281462,53
"6129","48113014119",-1.45748506534921,3
"6130","48113014206",-0.774064512115495,17
"6131","48113014501",0.154793470602148,53
"6132","48113015500",0.73633705190258,78
"6133","48113016100",1.27628859319534,94
"6134","48113016523",-1.26009174533873,5
"6135","48113016605",0.87967917761386,83
"6136","48113018130",1.11249339639941,90
"6137","48113018900",0.600543942763931,73
"6138","48113019211",0.0828385201208538,50
"6139","48115950402",1.02330638415182,87
"6140","48117950500",1.29993032031556,94
"6141","48121020114",0.223820772092091,56
"6142","48121020403",-0.0431956949317955,44
"6143","48121021518",-1.84905625818843,0
"6144","48121021526",-0.87436193991892,14
"6145","48121021618",1.26917821967074,94
"6146","48121021629",-1.17885788059337,7
"6147","48123970200",0.931769102331953,85
"6148","48123970500",0.0818677336121855,50
"6149","48127950200",0.894994597179195,84
"6150","48129950300",-0.431951366764927,28
"6151","48133950100",1.12849557535368,90
"6152","48133950200",0.302236952782468,60
"6153","48133950400",0.823150209571561,81
"6154","48135003100",0.880920363947411,83
"6155","48137950300",0.52838837826786,70
"6156","48139060101",0.5054514474117,69
"6157","48139060206",0.231027954706499,56
"6158","48139060600",-0.167648394076982,39
"6159","48139060702",-0.265842765581396,35
"6160","48139061300",-0.863280091924458,14
"6161","48139061700",-0.507728921207187,25
"6162","48141000101",0.622165374123821,74
"6163","48141001502",-0.439537249585252,28
"6164","48141004313",0.620966025278676,74
"6165","48143950500",0.649117918204587,75
"6166","48145000300",1.15478986045017,91
"6167","48147950402",-0.0201107644870762,45
"6168","48149970300",-0.293693806669742,34
"6169","48149970500",-0.156283469865141,39
"6170","48149970600",-0.0349526828317664,45
"6171","48151950400",0.610542078741961,73
"6172","48153950500",0.0828734135038854,50
"6173","48153950600",1.20469033577001,92
"6174","48157672100",-0.912998268407578,13
"6175","48157673200",-1.44719261168434,3
"6176","48157675700",0.196847820936815,55
"6177","48159950100",-0.755817926745183,17
"6178","48161000300",1.15160026945104,91
"6179","48163950100",1.27199533139732,94
"6180","48163950300",0.549937033598091,71
"6181","48165950300",-0.304569161904284,33
"6182","48167720200",-1.13829515317792,8
"6183","48167722700",0.613093252046403,73
"6184","48167724300",0.960881905029941,86
"6185","48169950100",-0.161042826655285,39
"6186","48171950300",-0.103028039255661,42
"6187","48171950500",0.265295923493013,58
"6188","48177000200",0.454086786581844,67
"6189","48179950100",0.360596384622154,62
"6190","48181000501",1.29221109261518,94
"6191","48181001300",0.555757274885196,71
"6192","48183001000",1.16751646022865,91
"6193","48183010200",1.16526449168177,91
"6194","48183010700",1.38520618145177,96
"6195","48187210400",0.980922522082252,86
"6196","48187210706",0.190009028681198,54
"6197","48189950300",0.582604844841542,72
"6198","48191950500",0.908762645424871,84
"6199","48193950100",0.154655408766239,53
"6200","48193950300",0.458476179019781,67
"6201","48195950300",0.0983508878172044,51
"6202","48197950100",0.243253565975913,57
"6203","48199031000",0.116353629120061,51
"6204","48201240902",-0.270901086353252,35
"6205","48201241500",1.02381678825265,87
"6206","48201251100",-1.15510412729919,7
"6207","48201252400",0.812204835038834,81
"6208","48201252700",0.778672073659808,80
"6209","48201253600",0.531474790522368,70
"6210","48201313100",-0.324966447519865,33
"6211","48201323701",0.769690672025725,79
"6212","48201341100",0.323868848723373,61
"6213","48201343700",1.1393243809118,91
"6214","48201350500",0.598635869309036,73
"6215","48201412000",-0.711852773251635,19
"6216","48201421300",1.33482171127538,95
"6217","48201421500",1.85823496038677,100
"6218","48201422800",1.76114083990782,99
"6219","48201430500",-0.867426583481962,14
"6220","48201430800",-0.418230737956192,29
"6221","48201432200",0.212268478987086,55
"6222","48201433003",1.71683752569386,99
"6223","48201433002",1.73118940605288,99
"6224","48201451401",0.150219666618406,53
"6225","48201451902",0.141547453952197,52
"6226","48201452900",1.14076288011142,91
"6227","48201453100",1.79667657287133,100
"6228","48201454600",0.505990330380251,69
"6229","48201511200",-1.47405626040022,2
"6230","48201521200",1.10181838201384,90
"6231","48201541203",-1.3337507156617,4
"6232","48201553200",0.499322054051324,69
"6233","48201551000",0.622188113204215,74
"6234","48201552200",0.401474518570438,64
"6235","48201552400",-0.0529909774901152,44
"6236","48201555402",0.61689815745578,74
"6237","48203020402",1.40024496082111,96
"6238","48207950300",0.524972417830433,70
"6239","48209010400",0.640162054526066,75
"6240","48209010803",0.517690623730196,69
"6241","48209010808",-0.726494184549553,18
"6242","48209010910",0.104405292028811,51
"6243","48211950300",-0.271494438464722,35
"6244","48213950100",-0.876595641109529,14
"6245","48213950400",0.0774000659491703,49
"6246","48215020301",-0.147885053472389,40
"6247","48215021202",0.650289202333742,75
"6248","48215021401",1.77581635541839,100
"6249","48215022701",1.28520659314774,94
"6250","48215023509",0.0348719726914848,48
"6251","48215023903",1.37648865739063,96
"6252","48217960600",1.38009330767465,96
"6253","48217960900",1.28836461700854,94
"6254","48219950500",0.140462031320792,52
"6255","48221160301",-0.190245506738836,38
"6256","48223950402",0.0330741418874742,48
"6257","48225950300",1.14887594915357,91
"6258","48227950400",1.32820356522403,95
"6259","48231960600",1.58540522678758,98
"6260","48231960900",1.2681362773831,94
"6261","48231961000",0.727541999661314,78
"6262","48231961600",0.0458671538231787,48
"6263","48233951000",-0.608655790721008,22
"6264","48237950300",1.34952826568967,95
"6265","48239950100",-0.0281866780462297,45
"6266","48241950300",1.45182773770504,97
"6267","48241950600",1.34888354984853,95
"6268","48243950100",0.623414570133738,74
"6269","48245001100",0.264691672804555,58
"6270","48245001200",0.936956820812765,85
"6271","48245011600",-0.168139291116921,39
"6272","48247950400",1.46699900879535,97
"6273","48249950400",1.06315144770477,88
"6274","48425000100",-0.583523430103906,23
"6275","48251130205",0.158094015455548,53
"6276","48251130302",0.852556669537725,82
"6277","48253020300",0.0239798479903041,47
"6278","48253020400",0.918820162723115,84
"6279","48255970300",0.344134695741273,61
"6280","48257050400",0.742634860160859,78
"6281","48257050703",0.273392762890262,58
"6282","48259970402",-1.69373541043763,1
"6283","48259970500",0.498065986791599,69
"6284","48265960402",-0.0612332061006193,44
"6285","48267950100",-0.431325865786812,28
"6286","48271950100",0.22870893043526,56
"6287","48273020500",0.623513285356489,74
"6288","48275950100",0.347675950678037,62
"6289","48275950200",-0.13301242527862,40
"6290","48277000900",-0.368115966112851,31
"6291","48279950100",0.743647784055878,78
"6292","48279950600",0.54061974968805,70
"6293","48281950400",1.01810801835424,87
